Chr	Origin	Start	End	Strand	ID_transcript	ID_Gene	Class_code	Exons	Length	GC
Carg_Chr01	maker	12207355	12209172	-	Carg10635-RA	Carg10635		3	1061	39.773798303487276
Carg_Chr01	maker	12209489	12210078	-	Carg10634-RA	Carg10634		2	457	47.264770240700216
Carg_Chr01	maker	12211137	12212893	-	Carg10633-RA	Carg10633		2	1674	47.07287933094385
Carg_Chr01	maker	12214344	12216519	-	Carg10632-RA	Carg10632		3	1806	48.06201550387597
Carg_Chr01	maker	12218081	12222150	-	Carg10631-RA	Carg10631		4	1005	42.288557213930346
Carg_Chr01	maker	12224403	12225332	-	Carg10630-RA	Carg10630		1	930	48.70967741935484
Carg_Chr01	maker	12228308	12232486	+	Carg10629-RA	Carg10629		12	1767	45.27447651386531
Carg_Chr01	maker	12233007	12233752	+	Carg10628-RA	Carg10628		2	324	51.23456790123457
Carg_Chr01	maker	12236747	12239450	+	Carg10627-RA	Carg10627		2	1850	46.21621621621622
Carg_Chr01	maker	12243591	12244139	+	Carg10626-RA	Carg10626		1	549	54.6448087431694
Carg_Chr01	maker	12247801	12248820	-	Carg10625-RA	Carg10625		1	1020	52.254901960784316
Carg_Chr01	maker	12249780	12251007	+	Carg10624-RA	Carg10624		2	1051	50.99904852521408
Carg_Chr01	maker	12251240	12252473	-	Carg10623-RA	Carg10623		4	972	53.806584362139915
Carg_Chr01	maker	12255474	12256760	-	Carg10622-RA	Carg10622		4	1020	44.21568627450981
Carg_Chr01	maker	12259299	12261127	-	Carg10621-RA	Carg10621		3	582	49.312714776632305
Carg_Chr01	maker	12262054	12263661	+	Carg10620-RA	Carg10620		1	1608	47.69900497512438
Carg_Chr01	maker	12266356	12267885	-	Carg10619-RA	Carg10619		5	633	50.39494470774092
Carg_Chr01	maker	12270070	12272144	+	Carg10618-RA	Carg10618		8	1552	41.04381443298969
Carg_Chr01	maker	12273242	12277643	-	Carg10617-RA	Carg10617		5	2177	44.69453376205788
Carg_Chr01	maker	12282329	12283813	+	Carg10616-RA	Carg10616		3	1161	48.06201550387597
Carg_Chr01	maker	12284682	12287082	-	Carg10614-RA	Carg10614		8	924	45.77922077922078
Carg_Chr01	maker	12285343	12286997	+	Carg10615-RA	Carg10615		2	1146	45.11343804537522
Carg_Chr01	maker	12287384	12288837	+	Carg10613-RA	Carg10613		2	543	46.96132596685083
Carg_Chr01	maker	12289543	12298413	-	Carg10612-RA	Carg10612		27	3958	42.79939363314806
Carg_Chr01	maker	12302296	12303946	-	Carg10611-RA	Carg10611		2	1380	47.68115942028985
Carg_Chr01	maker	12308932	12309366	+	Carg10610-RA	Carg10610		1	435	51.49425287356322
Carg_Chr01	maker	12321877	12324377	-	Carg10609-RA	Carg10609		4	1499	42.16144096064043
Carg_Chr01	maker	12334226	12335194	+	Carg10608-RA	Carg10608		2	882	48.52607709750567
Carg_Chr01	maker	12350736	12355289	+	Carg10607-RA	Carg10607		8	3191	42.93324976496396
Carg_Chr01	maker	12355725	12357882	-	Carg10606-RA	Carg10606		3	888	43.91891891891892
Carg_Chr01	maker	12358542	12360497	+	Carg10605-RA	Carg10605		5	939	43.663471778487754
Carg_Chr01	maker	12361691	12365691	+	Carg10604-RA	Carg10604		4	864	45.601851851851855
Carg_Chr01	maker	12370923	12373137	+	Carg10603-RA	Carg10603		9	1518	44.79578392621871
Carg_Chr01	maker	12373978	12376426	+	Carg10602-RA	Carg10602		4	1463	40.73820915926179
Carg_Chr01	maker	12377918	12380929	+	Carg10601-RA	Carg10601		2	1935	45.21963824289406
Carg_Chr01	maker	12381578	12385163	-	Carg10600-RA	Carg10600		2	2937	44.024514811031665
Carg_Chr01	maker	12391337	12391741	+	Carg10598-RA	Carg10598		1	405	49.135802469135804
Carg_Chr01	maker	12397360	12397632	+	Carg10597-RA	Carg10597		1	273	54.57875457875458
Carg_Chr01	maker	12401500	12403171	+	Carg10596-RA	Carg10596		3	312	46.15384615384615
Carg_Chr01	maker	12402925	12403815	-	Carg10595-RA	Carg10595		1	891	46.01571268237935
Carg_Chr01	maker	12406566	12410067	-	Carg10594-RA	Carg10594		9	1341	44.29530201342282
Carg_Chr01	maker	12412256	12414934	-	Carg10593-RA	Carg10593		7	1397	45.669291338582674
Carg_Chr01	maker	12415249	12425483	-	Carg10590-RA	Carg10590		13	2370	45.56962025316456
Carg_Chr01	maker	12419713	12420156	+	Carg10592-RA	Carg10592		1	444	46.3963963963964
Carg_Chr01	maker	12420459	12421920	+	Carg10591-RA	Carg10591		2	990	52.22222222222222
Carg_Chr01	maker	12425741	12428711	+	Carg10589-RA	Carg10589		6	701	42.368045649072755
Carg_Chr01	maker	12435951	12440150	+	Carg10588-RA	Carg10588		5	1093	44.64775846294602
Carg_Chr01	maker	12443080	12447140	+	Carg10587-RA	Carg10587		7	1218	44.41707717569786
Carg_Chr01	maker	12447165	12448216	+	Carg10586-RA	Carg10586		3	890	39.21348314606742
Carg_Chr01	maker	12451742	12452665	+	Carg10585-RA	Carg10585		1	924	43.722943722943725
Carg_Chr01	maker	12453668	12464747	-	Carg10584-RA	Carg10584		25	3518	43.888573052870946
Carg_Chr01	maker	12465177	12467021	-	Carg10583-RA	Carg10583		2	288	53.47222222222222
Carg_Chr01	maker	12466813	12467097	+	Carg10582-RA	Carg10582		1	285	57.19298245614035
Carg_Chr01	maker	12471011	12471688	+	Carg10581-RA	Carg10581		1	678	57.817109144542776
Carg_Chr01	maker	12473169	12476648	+	Carg10580-RA	Carg10580		5	2658	44.394281414597444
Carg_Chr01	maker	12477419	12481197	-	Carg10579-RA	Carg10579		14	1926	45.37902388369678
Carg_Chr01	maker	12484244	12486195	-	Carg10578-RA	Carg10578		3	1306	42.64931087289433
Carg_Chr01	maker	12492916	12494439	-	Carg10577-RA	Carg10577		6	1104	46.64855072463768
Carg_Chr01	maker	12495604	12497034	-	Carg10576-RA	Carg10576		1	1431	52.061495457721875
Carg_Chr01	maker	12500109	12502904	+	Carg10575-RA	Carg10575		1	2796	45.851216022889844
Carg_Chr01	maker	12504046	12507595	+	Carg10574-RA	Carg10574		6	1982	40.5146316851665
Carg_Chr01	maker	12507937	12513784	-	Carg10573-RA	Carg10573		11	2925	42.11965811965812
Carg_Chr01	maker	12517899	12519035	+	Carg10572-RA	Carg10572		4	297	45.79124579124579
Carg_Chr01	maker	12543018	12543342	+	Carg10571-RA	Carg10571		2	232	45.258620689655174
Carg_Chr01	maker	12558298	12562788	-	Carg17121-RA	Carg17121		8	2050	36.146341463414636
Carg_Chr01	maker	12562838	12570202	-	Carg17122-RA	Carg17122		17	2117	44.21350968351441
Carg_Chr01	maker	12570773	12574574	-	Carg17123-RA	Carg17123		6	1929	42.14618973561431
Carg_Chr01	maker	12575054	12576922	-	Carg17124-RA	Carg17124		2	981	44.54638124362895
Carg_Chr01	maker	12577470	12580250	-	Carg17125-RA	Carg17125		1	2781	39.66199208917656
Carg_Chr01	maker	12580917	12581948	-	Carg17126-RA	Carg17126		1	1032	55.81395348837209
Carg_Chr01	maker	12583399	12584988	-	Carg17127-RA	Carg17127		2	1280	45.15625
Carg_Chr01	maker	12590808	12592056	-	Carg17128-RA	Carg17128		5	402	44.776119402985074
Carg_Chr01	maker	12597550	12601183	-	Carg17129-RA	Carg17129		4	1786	44.680851063829785
Carg_Chr01	maker	12601805	12604739	-	Carg17130-RA	Carg17130		6	2434	43.38537387017256
Carg_Chr01	maker	12605502	12611314	-	Carg17131-RA	Carg17131		7	3053	45.627251883393384
Carg_Chr01	maker	12613645	12617196	-	Carg17132-RA	Carg17132		4	2710	47.896678966789665
Carg_Chr01	maker	12620376	12621641	-	Carg17133-RA	Carg17133		3	336	44.642857142857146
Carg_Chr01	maker	12624027	12629454	+	Carg17134-RA	Carg17134		14	1558	41.97689345314506
Carg_Chr01	maker	12629731	12633431	-	Carg17135-RA	Carg17135		11	2538	44.405043341213556
Carg_Chr01	maker	12634193	12637144	-	Carg17136-RA	Carg17136		3	911	44.01756311745335
Carg_Chr01	maker	12638114	12639512	+	Carg17137-RA	Carg17137		3	1176	51.36054421768708
Carg_Chr01	maker	12642964	12644663	-	Carg17138-RA	Carg17138		5	988	39.17004048582996
Carg_Chr01	maker	12645652	12648741	-	Carg17139-RA	Carg17139		5	1681	50.86258179654967
Carg_Chr01	maker	12650647	12654468	-	Carg17140-RA	Carg17140		5	2997	42.57590924257591
Carg_Chr01	maker	12655726	12660807	+	Carg17141-RA	Carg17141		9	1269	42.23798266351458
Carg_Chr01	maker	12661240	12663147	+	Carg17142-RA	Carg17142		4	534	42.32209737827716
Carg_Chr01	maker	12661333	12662859	-	Carg17143-RA	Carg17143		2	936	41.77350427350427
Carg_Chr01	maker	12664173	12674749	-	Carg17144-RA	Carg17144		19	3290	43.31306990881459
Carg_Chr01	maker	12672803	12673514	+	Carg17145-RA	Carg17145		2	507	37.67258382642998
Carg_Chr01	maker	12674852	12681240	-	Carg17146-RA	Carg17146		8	3971	43.439939561823216
Carg_Chr01	maker	12685196	12686083	+	Carg17147-RA	Carg17147		2	542	43.17343173431734
Carg_Chr01	maker	12688135	12691868	+	Carg17148-RA	Carg17148		9	1292	41.71826625386997
Carg_Chr01	maker	12691816	12696334	-	Carg17149-RA	Carg17149		19	1686	46.3226571767497
Carg_Chr01	maker	12696569	12697663	+	Carg17150-RA	Carg17150		1	1095	49.954337899543376
Carg_Chr01	maker	12701463	12701783	-	Carg17151-RA	Carg17151		1	321	47.0404984423676
Carg_Chr01	maker	12703505	12705187	-	Carg17152-RA	Carg17152		4	1239	48.58757062146893
Carg_Chr01	maker	12709349	12710284	+	Carg17153-RA	Carg17153		4	675	40.148148148148145
Carg_Chr01	maker	12713617	12720030	+	Carg17154-RA	Carg17154		9	4807	41.56438527147909
Carg_Chr01	maker	12720252	12724012	-	Carg17155-RA	Carg17155		6	1473	43.8560760353021
Carg_Chr01	maker	12725531	12728567	+	Carg17156-RA	Carg17156		5	1325	45.9622641509434
Carg_Chr01	maker	12728840	12732251	-	Carg17157-RA	Carg17157		14	1548	42.700258397932814
Carg_Chr01	maker	12748608	12753324	+	Carg17158-RA	Carg17158		8	2254	39.26353149955634
Carg_Chr01	maker	12757038	12757848	+	Carg17159-RA	Carg17159		2	318	45.283018867924525
Carg_Chr01	maker	12758143	12758585	+	Carg17160-RA	Carg17160		3	303	45.54455445544554
Carg_Chr01	maker	12760400	12763854	-	Carg17161-RA	Carg17161		11	1444	45.22160664819945
Carg_Chr01	maker	12764610	12767270	-	Carg17162-RA	Carg17162		7	1351	44.189489267209474
Carg_Chr01	maker	12773826	12779524	-	Carg17163-RA	Carg17163		13	2061	39.495390587093645
Carg_Chr01	maker	12783757	12783955	+	Carg17164-RA	Carg17164		1	199	53.768844221105525
Carg_Chr01	maker	12784016	12784231	+	Carg17165-RA	Carg17165		1	216	32.407407407407405
Carg_Chr01	maker	12794727	12800277	+	Carg17166-RA	Carg17166		19	3134	43.012125079770264
Carg_Chr01	maker	12800636	12801725	-	Carg17167-RA	Carg17167		5	769	42.00260078023407
Carg_Chr01	maker	12802277	12803155	+	Carg17168-RA	Carg17168		1	879	48.919226393629124
Carg_Chr01	maker	12808749	12811093	+	Carg17169-RA	Carg17169		6	1293	41.067285382830626
Carg_Chr01	maker	12816384	12817368	-	Carg17170-RA	Carg17170		2	939	47.07135250266241
Carg_Chr01	maker	12818752	12819985	+	Carg17171-RA	Carg17171		2	1113	49.23629829290206
Carg_Chr01	maker	12820497	12822036	+	Carg17172-RA	Carg17172		7	1112	45.32374100719424
Carg_Chr01	maker	12822609	12830462	+	Carg17173-RA	Carg17173		9	4279	41.738724000934795
Carg_Chr01	maker	12832885	12833667	+	Carg17174-RA	Carg17174		2	690	50.14492753623188
Carg_Chr01	maker	12834553	12835357	-	Carg17175-RA	Carg17175		2	639	53.521126760563384
Carg_Chr01	maker	12835838	12841107	+	Carg17176-RA	Carg17176		5	2295	41.87363834422658
Carg_Chr01	maker	12842057	12844453	-	Carg17177-RA	Carg17177		1	2397	46.433041301627036
Carg_Chr01	maker	12845757	12850419	+	Carg17178-RA	Carg17178		13	1280	46.875
Carg_Chr01	maker	12850426	12857419	+	Carg17179-RA	Carg17179		3	3297	50.318471337579616
Carg_Chr01	maker	12859050	12863716	+	Carg17180-RA	Carg17180		16	1846	47.23726977248104
Carg_Chr01	maker	12866476	12870318	+	Carg17181-RA	Carg17181		6	2998	42.62841894596398
Carg_Chr01	maker	12870661	12872848	+	Carg17182-RA	Carg17182		2	697	46.19799139167862
Carg_Chr01	maker	12872824	12876583	-	Carg17183-RA	Carg17183		7	2094	41.642788920725884
Carg_Chr01	maker	12878443	12878643	-	Carg17184-RA	Carg17184		2	126	49.20634920634921
Carg_Chr01	maker	12878902	12880711	+	Carg17185-RA	Carg17185		3	872	40.825688073394495
Carg_Chr01	maker	12880926	12885328	-	Carg17186-RA	Carg17186		14	3232	45.761138613861384
Carg_Chr01	maker	12887370	12889701	+	Carg17187-RA	Carg17187		7	1234	40.032414910858996
Carg_Chr01	maker	12893869	12894321	+	Carg17188-RA	Carg17188		1	453	52.317880794701985
Carg_Chr01	maker	12900269	12905458	+	Carg17189-RA	Carg17189		6	3201	43.48641049671978
Carg_Chr01	maker	12912133	12914940	-	Carg17190-RA	Carg17190		4	2033	45.84358091490408
Carg_Chr01	maker	12916648	12918712	+	Carg17191-RA	Carg17191		7	1196	44.23076923076923
Carg_Chr01	maker	12918697	12922228	-	Carg17192-RA	Carg17192		6	2451	43.57405140758874
Carg_Chr01	maker	12922413	12924325	+	Carg17193-RA	Carg17193		2	384	52.34375
Carg_Chr01	maker	12924203	12927388	+	Carg17194-RA	Carg17194		7	1898	41.6754478398314
Carg_Chr01	maker	12929108	12931082	+	Carg17195-RA	Carg17195		3	1509	49.50298210735586
Carg_Chr01	maker	12932673	12933866	-	Carg17196-RA	Carg17196		2	867	40.484429065743946
Carg_Chr01	maker	12936615	12937447	-	Carg17197-RA	Carg17197		3	625	44.0
Carg_Chr01	maker	12938590	12941539	-	Carg17198-RA	Carg17198		6	1400	43.214285714285715
Carg_Chr01	maker	12942907	12945535	+	Carg17199-RA	Carg17199		5	1355	40.95940959409594
Carg_Chr01	maker	12945661	12946008	-	Carg17200-RA	Carg17200		1	348	51.724137931034484
Carg_Chr01	maker	12947154	12949619	+	Carg17201-RA	Carg17201		4	783	44.699872286079184
Carg_Chr01	maker	12949296	12952735	-	Carg17202-RA	Carg17202		6	1419	41.155743481324876
Carg_Chr01	maker	12952836	12954677	-	Carg17203-RA	Carg17203		7	816	42.8921568627451
Carg_Chr01	maker	12954847	12957340	+	Carg17204-RA	Carg17204		3	590	40.67796610169491
Carg_Chr01	maker	12961740	12963326	+	Carg17205-RA	Carg17205		3	818	52.44498777506112
Carg_Chr01	maker	12965060	12968158	-	Carg17206-RA	Carg17206		1	3099	42.723459180380765
Carg_Chr01	maker	12971729	12975221	-	Carg17207-RA	Carg17207		2	3150	46.34920634920635
Carg_Chr01	maker	12978259	12978765	+	Carg17208-RA	Carg17208		1	507	52.85996055226825
Carg_Chr01	maker	12979446	12988396	+	Carg17209-RA	Carg17209		22	2725	42.34862385321101
Carg_Chr01	maker	12989243	12993673	+	Carg17210-RA	Carg17210		10	2028	47.58382642998028
Carg_Chr01	maker	12994787	12999248	-	Carg17211-RA	Carg17211		6	1909	44.10686223153483
Carg_Chr01	maker	13001709	13003868	+	Carg17212-RA	Carg17212		6	1297	45.10408635312259
Carg_Chr01	maker	13005016	13008546	-	Carg17213-RA	Carg17213		9	1408	43.67897727272727
Carg_Chr01	maker	13009682	13011473	-	Carg17214-RA	Carg17214		2	1407	44.49182658137882
Carg_Chr01	maker	13012821	13015768	+	Carg17215-RA	Carg17215		7	1479	45.436105476673426
Carg_Chr01	maker	13016230	13019222	+	Carg17216-RA	Carg17216		2	1701	45.267489711934154
Carg_Chr01	maker	13018356	13018766	-	Carg17217-RA	Carg17217		2	251	46.21513944223108
Carg_Chr01	maker	13020139	13020744	+	Carg17218-RA	Carg17218		1	606	52.805280528052805
Carg_Chr01	maker	13026120	13028587	+	Carg21391-RA	Carg21391		6	622	45.4983922829582
Carg_Chr01	maker	13029978	13032189	-	Carg21390-RA	Carg21390		6	1482	42.91497975708502
Carg_Chr01	maker	13037761	13043453	+	Carg21389-RA	Carg21389		12	2684	42.399403874813714
Carg_Chr01	maker	13044827	13050005	-	Carg21388-RA	Carg21388		11	1019	42.492639842983316
Carg_Chr01	maker	13050626	13055277	-	Carg21387-RA	Carg21387		11	1930	43.67875647668394
Carg_Chr01	maker	13056399	13058652	-	Carg21386-RA	Carg21386		8	1626	50.43050430504305
Carg_Chr01	maker	13060043	13061234	-	Carg21385-RA	Carg21385		5	880	44.31818181818182
Carg_Chr01	maker	13062162	13071049	-	Carg21384-RA	Carg21384		17	3852	44.626168224299064
Carg_Chr01	maker	13071467	13074962	-	Carg21383-RA	Carg21383		5	1867	49.062667380824855
Carg_Chr01	maker	13075645	13078346	+	Carg21382-RA	Carg21382		5	2267	47.94883105425673
Carg_Chr01	maker	13078511	13081083	-	Carg21381-RA	Carg21381		8	1698	46.466431095406364
Carg_Chr01	maker	13082093	13082977	-	Carg21380-RA	Carg21380		1	885	50.50847457627118
Carg_Chr01	maker	13086658	13088915	-	Carg21379-RA	Carg21379		2	1527	52.193844138834315
Carg_Chr01	maker	13090170	13094860	-	Carg21378-RA	Carg21378		10	1910	43.29842931937173
Carg_Chr01	maker	13096324	13097246	-	Carg21377-RA	Carg21377		2	531	50.282485875706215
Carg_Chr01	maker	13097975	13101048	-	Carg21376-RA	Carg21376		8	1097	39.653600729261626
Carg_Chr01	maker	13101407	13104467	+	Carg21375-RA	Carg21375		5	1182	41.53976311336717
Carg_Chr01	maker	13104446	13107410	-	Carg21374-RA	Carg21374		11	1859	45.45454545454545
Carg_Chr01	maker	13109931	13113980	+	Carg21373-RA	Carg21373		8	1907	45.35920293654956
Carg_Chr01	maker	13115602	13118959	+	Carg21372-RA	Carg21372		4	2367	44.866920152091254
Carg_Chr01	maker	13118287	13130623	-	Carg21371-RA	Carg21371		26	3308	41.35429262394196
Carg_Chr01	maker	13138239	13140634	-	Carg21370-RA	Carg21370		6	1593	44.44444444444444
Carg_Chr01	maker	13143651	13144274	+	Carg21369-RA	Carg21369		1	624	48.23717948717949
Carg_Chr01	maker	13145250	13148689	-	Carg21368-RA	Carg21368		9	1737	45.82613701784686
Carg_Chr01	maker	13148756	13150675	+	Carg21367-RA	Carg21367		9	612	49.18300653594771
Carg_Chr01	maker	13150908	13151695	+	Carg21366-RA	Carg21366		2	219	49.31506849315068
Carg_Chr01	maker	13151809	13153546	+	Carg21365-RA	Carg21365		3	1542	43.77431906614786
Carg_Chr01	maker	13153913	13161035	+	Carg21364-RA	Carg21364		13	3775	44.556291390728475
Carg_Chr01	maker	13160641	13163267	-	Carg21363-RA	Carg21363		6	1839	39.53235454051115
Carg_Chr01	maker	13163580	13167289	+	Carg21362-RA	Carg21362		9	1317	40.85041761579347
Carg_Chr01	maker	13166860	13170517	-	Carg21361-RA	Carg21361		5	2538	42.356185973207246
Carg_Chr01	maker	13172205	13176642	+	Carg21360-RA	Carg21360		6	3600	42.5
Carg_Chr01	maker	13175970	13179689	-	Carg21359-RA	Carg21359		10	2853	45.00525762355415
Carg_Chr01	maker	13180457	13183233	-	Carg21358-RA	Carg21358		4	510	44.705882352941174
Carg_Chr01	maker	13184312	13187168	+	Carg21357-RA	Carg21357		6	992	45.96774193548387
Carg_Chr01	maker	13188869	13189429	+	Carg21356-RA	Carg21356		1	561	55.436720142602496
Carg_Chr01	maker	13191356	13194697	+	Carg21355-RA	Carg21355		4	1433	43.26587578506629
Carg_Chr01	maker	13195087	13197921	-	Carg21354-RA	Carg21354		1	2835	48.60670194003527
Carg_Chr01	maker	13198361	13198645	+	Carg21353-RA	Carg21353		1	285	57.54385964912281
Carg_Chr01	maker	13199924	13201120	+	Carg21352-RA	Carg21352		3	388	43.29896907216495
Carg_Chr01	maker	13202922	13205121	-	Carg21351-RA	Carg21351		4	1161	49.78466838931955
Carg_Chr01	maker	13208394	13210037	+	Carg21350-RA	Carg21350		4	1357	42.22549742078113
Carg_Chr01	maker	13211236	13211959	+	Carg21349-RA	Carg21349		3	555	41.8018018018018
Carg_Chr01	maker	13212374	13214475	+	Carg21348-RA	Carg21348		5	1458	46.433470507544584
Carg_Chr01	maker	13213409	13218046	-	Carg21347-RA	Carg21347		7	2496	46.99519230769231
Carg_Chr01	maker	13219060	13220960	+	Carg21346-RA	Carg21346		9	1058	46.502835538752365
Carg_Chr01	maker	13223074	13226503	+	Carg21345-RA	Carg21345		7	666	48.1981981981982
Carg_Chr01	maker	13227607	13230745	-	Carg21344-RA	Carg21344		11	1422	44.655414908579466
Carg_Chr01	maker	13233008	13233838	-	Carg21343-RA	Carg21343		1	831	52.82791817087846
Carg_Chr01	maker	13235394	13238217	-	Carg21342-RA	Carg21342		11	1247	42.90296712109062
Carg_Chr01	maker	13238522	13238947	+	Carg21341-RA	Carg21341		1	426	52.11267605633803
Carg_Chr01	maker	13239346	13247157	-	Carg21340-RA	Carg21340		3	6534	44.352617079889804
Carg_Chr01	maker	13252764	13265095	+	Carg21339-RA	Carg21339		21	8262	44.613894940692326
Carg_Chr01	maker	13267083	13269255	+	Carg21338-RA	Carg21338		2	2055	48.27250608272506
Carg_Chr01	maker	13269989	13270567	+	Carg21337-RA	Carg21337		1	579	52.33160621761658
Carg_Chr01	maker	13273254	13276026	+	Carg21336-RA	Carg21336		5	1612	40.75682382133995
Carg_Chr01	maker	13276835	13284415	+	Carg21335-RA	Carg21335		3	2542	43.115656963021245
Carg_Chr01	maker	13286067	13288259	+	Carg21334-RA	Carg21334		2	385	49.09090909090909
Carg_Chr01	maker	13296771	13299297	+	Carg21333-RA	Carg21333		3	1653	44.343617664851784
Carg_Chr02	maker	7133	7726	+	Carg26725-RA	Carg26725		3	324	45.370370370370374
Carg_Chr02	maker	10277	13659	+	Carg26724-RA	Carg26724		8	1737	43.811168681635
Carg_Chr02	maker	13965	15294	-	Carg26722-RA	Carg26722		3	1150	53.21739130434783
Carg_Chr02	maker	17753	28479	-	Carg26721-RA	Carg26721		6	3341	44.41783897036815
Carg_Chr02	maker	29487	43462	-	Carg26720-RA	Carg26720		8	1223	37.04006541291905
Carg_Chr02	maker	44560	48240	+	Carg26719-RA	Carg26719		5	662	44.41087613293051
Carg_Chr02	maker	50852	60604	+	Carg26718-RA	Carg26718		19	3311	41.98127453941407
Carg_Chr02	maker	62051	63056	-	Carg26717-RA	Carg26717		2	905	46.96132596685083
Carg_Chr02	maker	117616	118853	+	Carg13662-RA	Carg13662		3	876	41.666666666666664
Carg_Chr02	maker	118950	124795	-	Carg13661-RA	Carg13661		9	1489	41.974479516454
Carg_Chr02	maker	124859	127606	-	Carg13660-RA	Carg13660		3	1837	45.07348938486663
Carg_Chr02	maker	127863	135461	+	Carg13659-RA	Carg13659		13	3164	45.38558786346397
Carg_Chr02	maker	135847	138618	-	Carg13658-RA	Carg13658		7	1677	45.19976147883125
Carg_Chr02	maker	143728	150289	-	Carg13657-RA	Carg13657		7	1656	46.01449275362319
Carg_Chr02	maker	150296	151785	-	Carg13656-RA	Carg13656		3	858	43.00699300699301
Carg_Chr02	maker	155572	175187	-	Carg13655-RA	Carg13655		22	3263	41.21973643885995
Carg_Chr02	maker	178245	179346	+	Carg13654-RA	Carg13654		2	501	55.08982035928144
Carg_Chr02	maker	180278	181326	-	Carg13653-RA	Carg13653		3	791	45.63843236409608
Carg_Chr02	maker	184164	195306	-	Carg13652-RA	Carg13652		16	3519	43.16567206592782
Carg_Chr02	maker	196241	198170	-	Carg13651-RA	Carg13651		3	1306	43.56814701378254
Carg_Chr02	maker	203519	203962	+	Carg13650-RA	Carg13650		1	444	61.93693693693694
Carg_Chr02	maker	205832	209219	+	Carg13649-RA	Carg13649		7	1377	42.33841684822077
Carg_Chr02	maker	210307	214904	-	Carg13648-RA	Carg13648		14	1760	42.32954545454545
Carg_Chr02	maker	216061	218797	+	Carg13647-RA	Carg13647		5	1356	39.528023598820056
Carg_Chr02	maker	224033	225950	-	Carg13646-RA	Carg13646		2	1777	43.781654473832305
Carg_Chr02	maker	227536	228225	-	Carg13645-RA	Carg13645		2	429	36.36363636363637
Carg_Chr02	maker	228341	231656	-	Carg13644-RA	Carg13644		4	1953	46.08294930875576
Carg_Chr02	maker	234152	240650	+	Carg13643-RA	Carg13643		12	1914	40.59561128526646
Carg_Chr02	maker	243027	246342	+	Carg13642-RA	Carg13642		8	1884	44.639065817409765
Carg_Chr02	maker	250886	256623	+	Carg13641-RA	Carg13641		9	3076	41.840052015604684
Carg_Chr02	maker	265291	266331	-	Carg13640-RA	Carg13640		1	1041	40.63400576368876
Carg_Chr02	maker	270729	274515	+	Carg13639-RA	Carg13639		6	1769	45.90163934426229
Carg_Chr02	maker	276702	278141	+	Carg13638-RA	Carg13638		5	1043	36.625119846596355
Carg_Chr02	maker	280441	281701	-	Carg13637-RA	Carg13637		5	513	42.49512670565302
Carg_Chr02	maker	281957	286012	-	Carg13636-RA	Carg13636		7	1247	44.34643143544507
Carg_Chr02	maker	286773	288530	-	Carg13635-RA	Carg13635		2	1128	44.59219858156028
Carg_Chr02	maker	288340	296012	+	Carg13634-RA	Carg13634		9	3798	44.83938915218536
Carg_Chr02	maker	298270	302822	+	Carg13633-RA	Carg13633		9	1370	44.52554744525548
Carg_Chr02	maker	303918	307962	+	Carg13632-RA	Carg13632		13	1807	45.93248478140564
Carg_Chr02	maker	308007	311634	-	Carg13631-RA	Carg13631		8	1725	37.971014492753625
Carg_Chr02	maker	314592	315665	+	Carg13630-RA	Carg13630		2	954	48.21802935010482
Carg_Chr02	maker	316877	322293	-	Carg13629-RA	Carg13629		14	1721	44.509006391632774
Carg_Chr02	maker	322891	327674	-	Carg13628-RA	Carg13628		12	2596	42.719568567026194
Carg_Chr02	maker	329375	333544	-	Carg13627-RA	Carg13627		9	1675	44.656716417910445
Carg_Chr02	maker	334791	335460	-	Carg13626-RA	Carg13626		2	261	45.21072796934866
Carg_Chr02	maker	335463	337640	-	Carg13625-RA	Carg13625		9	1469	44.24778761061947
Carg_Chr02	maker	338295	340893	-	Carg13624-RA	Carg13624		5	1030	42.52427184466019
Carg_Chr02	maker	344071	344727	-	Carg13623-RA	Carg13623		1	657	52.51141552511415
Carg_Chr02	maker	348084	349141	-	Carg13622-RA	Carg13622		2	818	41.32029339853301
Carg_Chr02	maker	349730	351757	-	Carg13621-RA	Carg13621		5	1081	43.10823311748381
Carg_Chr02	maker	356819	358696	-	Carg13620-RA	Carg13620		5	864	41.31944444444444
Carg_Chr02	maker	359848	363754	+	Carg13619-RA	Carg13619		8	1353	39.98521803399852
Carg_Chr02	maker	364616	365752	-	Carg13618-RA	Carg13618		3	936	51.495726495726494
Carg_Chr02	maker	372528	375182	+	Carg13617-RA	Carg13617		3	613	41.92495921696574
Carg_Chr02	maker	375239	379256	-	Carg13616-RA	Carg13616		9	2390	42.05020920502092
Carg_Chr02	maker	381006	385767	-	Carg13615-RA	Carg13615		6	1127	42.50221827861579
Carg_Chr02	maker	386902	387825	-	Carg13614-RA	Carg13614		4	657	43.83561643835616
Carg_Chr02	maker	387841	391034	-	Carg13613-RA	Carg13613		8	988	44.93927125506073
Carg_Chr02	maker	392777	395107	-	Carg13612-RA	Carg13612		1	2331	44.18704418704419
Carg_Chr02	maker	396173	397084	-	Carg13611-RA	Carg13611		1	912	52.96052631578947
Carg_Chr02	maker	403363	405543	+	Carg13610-RA	Carg13610		1	2181	40.852819807427785
Carg_Chr02	maker	416427	416687	+	Carg13609-RA	Carg13609		1	261	46.36015325670498
Carg_Chr02	maker	416805	423226	+	Carg13607-RA	Carg13607		5	2983	40.026818638954076
